n_estimators,criterion,max_depth,test_score,train_score,fit_time
45,mae,5,0.8511130079846883,0.915339513929692,[1.26324892 1.24166703 1.19915509 1.20702791 1.19046783]
46,mse,2,0.7674028877772953,0.8041482240495595,[0.08636594 0.0833478  0.08401704 0.08450603 0.08101511]
46,mse,3,0.812068757385842,0.8632735515975586,[0.1006887  0.0953269  0.09656119 0.09729409 0.09596181]
46,mse,4,0.8403447097231537,0.8955380629740297,[0.11431289 0.115659   0.11300302 0.11311221 0.11139297]
46,mse,5,0.8522067501024779,0.9145360097364056,[0.13257909 0.13128304 0.15123606 0.13090301 0.12084699]
46,mae,2,0.7379612127195793,0.7617108743448773,[0.717978   0.71367121 0.71570301 0.68888307 0.68406582]
46,mae,3,0.8062455441552044,0.8425486297296281,[0.95578313 0.95158505 0.97295117 0.97854519 0.91688919]
46,mae,4,0.8372776036918703,0.8914982775776286,[1.16629505 1.17869377 1.13973808 1.10133767 1.07358408]
46,mae,5,0.8512001128226665,0.9153902802766548,[1.31651306 1.29368186 1.24402785 1.27863598 1.23089504]
47,mse,2,0.7672540201167136,0.8040684532234696,[0.08467197 0.08256912 0.08186913 0.08267903 0.08053493]
47,mse,3,0.8121242227107432,0.8632825118343976,[0.10082316 0.09867692 0.09714985 0.09724998 0.10363579]
47,mse,4,0.8403970890676403,0.8955144564518196,[0.118613   0.11518097 0.11946011 0.11648631 0.12560582]
47,mse,5,0.85199331635447,0.9144514796743758,[0.13537216 0.12867808 0.12959504 0.13039327 0.13254714]
47,mae,2,0.737534015836942,0.7612517136010308,[0.72957611 0.72500992 0.70136189 0.70124197 0.68811202]
47,mae,3,0.8063282287192175,0.8423509764167711,[0.96457028 0.97101736 0.93161917 0.92989898 0.91782022]
47,mae,4,0.8373920367144454,0.8914524077686448,[1.16246796 1.15804267 1.12234211 1.12030005 1.09538984]
47,mae,5,0.8514003295376803,0.915356183837146,[1.31597281 1.30392098 1.26091218 1.28189588 1.2523098 ]
48,mse,2,0.7673660267054815,0.8046387913771988,[0.08603597 0.08422709 0.08313799 0.08340716 0.08402586]
48,mse,3,0.812201119830027,0.8634255285172199,[0.10300493 0.10168219 0.09977102 0.10044003 0.10033298]
48,mse,4,0.8403591169342075,0.8957352163068221,[0.11739111 0.11731911 0.11809993 0.11600685 0.11584187]
48,mse,5,0.8522737089926711,0.9146550566115024,[0.13902378 0.13238597 0.13079619 0.13318205 0.12724805]
48,mae,2,0.7377771036256136,0.7611663401217683,[0.73842311 0.73312521 0.72218513 0.70156693 0.70214868]
48,mae,3,0.8068402116406478,0.8425852337869649,[0.97775507 0.97472501 0.95135283 0.94021773 0.9323101 ]
48,mae,4,0.8377017601860984,0.8915627845485921,[1.20150399 1.18507004 1.14337516 1.15680814 1.12821507]
48,mae,5,0.8520937129545658,0.9154696434028778,[1.35033798 1.32957172 1.27340102 1.29871416 1.26241326]
49,mse,2,0.7669654687331899,0.8048001670297905,[0.08796906 0.08902121 0.08636284 0.08487177 0.08796906]
49,mse,3,0.8119969361619818,0.8632365230593806,[0.1054039  0.10291505 0.10170913 0.1013639  0.10115719]
49,mse,4,0.8401398592316198,0.8958232173964114,[0.12036562 0.11907721 0.11873102 0.11870909 0.11741304]
49,mse,5,0.8520939979685537,0.9147072949249754,[0.13529491 0.13632894 0.13369083 0.13500071 0.12941885]
49,mae,2,0.7374564649341985,0.7611141359977909,[0.75350904 0.75102592 0.73174286 0.72028875 0.71087313]
49,mae,3,0.8069108187393258,0.8429167088434475,[0.99292803 0.99734712 0.96318197 0.96087193 0.950418  ]
49,mae,4,0.8375554968130879,0.8914406073531298,[1.20448422 1.18846393 1.15114379 1.16407704 1.13919163]
49,mae,5,0.8522540011816918,0.9154088791423388,[1.38178992 1.36216378 1.30813694 1.3438549  1.30455995]
50,mse,2,0.7673762817698424,0.8047982273879122,[0.08798289 0.087327   0.08593202 0.08647084 0.08720708]
50,mse,3,0.8123403419533279,0.8631873833489229,[0.10621405 0.10427284 0.10431576 0.10280585 0.10372376]
50,mse,4,0.8405448613093768,0.8959057209554517,[0.12424517 0.12837768 0.12126708 0.12192416 0.11955905]
50,mse,5,0.8523781345552524,0.9147993610278142,[0.1406002  0.13709617 0.13617301 0.13732719 0.14028597]
50,mae,2,0.7379114020211645,0.7618093149983319,[0.76767778 0.76616907 0.73580074 0.74028111 0.72804594]
50,mae,3,0.8073088286553386,0.8431831104573171,[1.02107906 1.01256704 0.98485208 0.99667478 0.98257303]
50,mae,4,0.8379098578604838,0.8916984215623298,[1.22390795 1.22309399 1.18155289 1.18608379 1.16211891]
50,mae,5,0.8525097656879478,0.9154914345920392,[1.39702129 1.37687016 1.33699894 1.35634208 1.31682587]
51,mse,2,0.7674371220714458,0.8046202030814694,[0.08993196 0.09008884 0.08931994 0.08881378 0.08852768]
51,mse,3,0.8128197702667255,0.8631464489131087,[0.10916996 0.10826898 0.105551   0.10457993 0.10810089]
51,mse,4,0.8409398671243935,0.8959074194626409,[0.13029599 0.12665296 0.12480998 0.12846088 0.13816214]
51,mse,5,0.8524638563075685,0.9147397511405954,[0.14203    0.14780807 0.14139009 0.14176798 0.13369989]
51,mae,2,0.7386373958347079,0.7619900447244843,[0.79026508 0.77389479 0.76285505 0.74795818 0.74899411]
51,mae,3,0.8075795250673558,0.8432911401481031,[1.04257798 1.03815198 0.99846816 1.00004888 0.99131703]
51,mae,4,0.8383309176730428,0.8916451976342337,[1.25573516 1.24554825 1.19764423 1.223598   1.1995399 ]
51,mae,5,0.8526780847751463,0.9154286577475308,[1.43191767 1.40493107 1.35457206 1.37379479 1.34208608]
52,mse,2,0.7670779222558464,0.8043909730799145,[0.09216213 0.09060407 0.08845901 0.08822298 0.09011412]
52,mse,3,0.8128048669220859,0.8632037758017812,[0.11136007 0.11824203 0.1082499  0.10889316 0.10818791]
52,mse,4,0.8408487001376423,0.8958021327332994,[0.1280539  0.12623596 0.12522697 0.12694025 0.12342405]
52,mse,5,0.8523409932917648,0.9147361898875715,[0.14467883 0.14215517 0.14119697 0.1414659  0.1337049 ]
52,mae,2,0.7383046693558725,0.7618617105455148,[0.79515815 0.78909111 0.76728702 0.76224089 0.75615692]
52,mae,3,0.8078571232013207,0.8433407531337964,[1.05730629 1.05909419 1.1576221  1.18581414 1.16192675]
52,mae,4,0.8383892226371434,0.8914849773991985,[1.322752   1.29874301 1.26398277 1.27957511 1.26434302]
52,mae,5,0.8525440661321078,0.915353526416922,[1.48976612 1.49768901 1.43486929 1.42826176 1.3768189 ]
53,mse,2,0.766935882086984,0.8043588140238673,[0.09234929 0.09365416 0.09208298 0.091362   0.09117818]
53,mse,3,0.8130353717332923,0.8633364955417859,[0.11276197 0.11232209 0.11107993 0.10969067 0.10979891]
53,mse,4,0.8410086161383074,0.8959703117377231,[0.13010001 0.12873912 0.12767982 0.128407   0.12700915]
53,mse,5,0.8524151969776869,0.9148188884412868,[0.14856005 0.1458571  0.14505601 0.14535236 0.13416886]
53,mae,2,0.7382700630726725,0.7618405216838001,[0.81007504 0.80910778 0.7860868  0.77519298 0.76904702]
53,mae,3,0.8081595731146484,0.8432456293742397,[1.0696981  1.07204986 1.03598118 1.04209018 1.02901721]
53,mae,4,0.8384809975177407,0.8916331017303966,[1.30560803 1.28627706 1.26012802 1.26224709 1.24382687]
53,mae,5,0.8527646813634595,0.9154251757610029,[1.49871898 1.49049878 1.40900397 1.46392798 1.41339922]
54,mse,2,0.7666707934151195,0.8041134123379425,[0.0962348  0.09417796 0.09552479 0.09331799 0.09370708]
54,mse,3,0.8128318315166464,0.8635358493656125,[0.11450601 0.11224198 0.11107087 0.10976624 0.11074209]
54,mse,4,0.841143635802678,0.8960423903745566,[0.13237619 0.12972021 0.12997103 0.13068199 0.12343383]
54,mse,5,0.8524807574782777,0.9149398085984156,[0.14895678 0.14704895 0.14766431 0.14698792 0.14922905]
54,mae,2,0.7381342769003865,0.7615109555751642,[0.83010316 0.82252884 0.81381226 0.90485001 0.85520601]
54,mae,3,0.8078361526369169,0.8432194375251661,[1.10220504 1.12397814 1.06530404 1.06112313 1.04593396]
54,mae,4,0.8381124439189008,0.8915481091054767,[1.33187008 1.32787204 1.27148008 1.28252578 1.26400614]
54,mae,5,0.8525290313768362,0.9155779046572736,[1.52396989 1.4833281  1.43944669 1.4567039  1.43262601]
55,mse,2,0.7672021770324209,0.8042420232573008,[0.09999275 0.09537721 0.09718084 0.09428    0.09657383]
55,mse,3,0.8130060289369047,0.8636839453223141,[0.11512089 0.11489511 0.11352873 0.11412501 0.11440301]
55,mse,4,0.8409662114139298,0.8961716824560559,[0.13338518 0.13190484 0.13250589 0.1345048  0.12774897]
55,mse,5,0.852437680650252,0.9151512084351724,[0.15355492 0.15208602 0.15020204 0.14961195 0.13870907]
55,mae,2,0.7383894614080199,0.7618352670870931,[0.85273075 0.83887911 0.81224489 0.80701399 0.79841495]
55,mae,3,0.8081177602591442,0.8433270248248335,[1.10883713 1.11822987 1.07354116 1.07429886 1.07903695]
55,mae,4,0.8380122968921688,0.8918532559955314,[1.35844612 1.33474422 1.318748   1.32266903 1.304353  ]
55,mae,5,0.8527850436843323,0.9158507541961898,[1.56039762 1.51889467 1.46955395 1.50843477 1.45981002]
56,mse,2,0.7671428987157652,0.8041413260398415,[0.09889269 0.09716105 0.09884787 0.09692883 0.09756494]
56,mse,3,0.8130994845995427,0.8637198998687546,[0.11851501 0.11923671 0.11733985 0.11629701 0.116395  ]
56,mse,4,0.8407644936548826,0.8962169172084163,[0.1353662  0.13730288 0.13861704 0.13597012 0.13581204]
56,mse,5,0.8521074495509087,0.9152186269395548,[0.15490198 0.15318513 0.154006   0.15328979 0.1498661 ]
56,mae,2,0.7378826834631627,0.7614664428967084,[0.85886002 0.85689807 0.83461213 0.8237021  0.84522605]
56,mae,3,0.807535784921221,0.8431457635162267,[1.14486098 1.14367199 1.09678197 1.096138   1.09616208]
56,mae,4,0.8376666993772496,0.8917045065256103,[1.4165833  1.34635496 1.32241082 1.32459211 1.31852198]
56,mae,5,0.8524493168212717,0.9157854953272568,[1.56482005 1.54186225 1.48549676 1.5107789  1.47389698]
57,mse,2,0.7667424881193771,0.8040182172016721,[0.09983182 0.09616828 0.09726214 0.0979352  0.09787202]
57,mse,3,0.8130784203201632,0.8637189721666031,[0.12064123 0.11765289 0.11741209 0.11761498 0.11574101]
57,mse,4,0.8406804905482239,0.8961926959771798,[0.13996291 0.13650298 0.135952   0.1372242  0.1303041 ]
57,mse,5,0.8520655843071603,0.9152178879484438,[0.15731883 0.15637112 0.1564281  0.15841508 0.14829111]
57,mae,2,0.7371256602694991,0.7614482634537809,[0.86747599 0.87491822 0.84148788 0.83144617 0.83279705]
57,mae,3,0.8069842047353545,0.842922504507124,[1.15542769 1.14979696 1.12405205 1.11789989 1.11113596]
57,mae,4,0.8376551375244923,0.8917302398197531,[1.40971088 1.39284992 1.37431717 1.35067487 1.33350992]
57,mae,5,0.8524485952520887,0.915829252203332,[1.60045218 1.56642675 1.50252485 1.55234098 1.50076485]
58,mse,2,0.7669734699111788,0.8039851852342661,[0.10120988 0.09888697 0.10067797 0.09933591 0.09932899]
58,mse,3,0.8132617881180313,0.863995020678086,[0.11984086 0.11985111 0.12013197 0.11951709 0.11853004]
58,mse,4,0.8408898964881928,0.8962611189917655,[0.14222026 0.14018893 0.13857818 0.13790107 0.13480973]
58,mse,5,0.8525063700707658,0.9152176151035344,[0.15828514 0.15765405 0.15565705 0.15914679 0.14817214]
58,mae,2,0.7368633684407095,0.7615840422693685,[0.87949395 0.88282895 0.85692501 0.85009217 0.84471703]
58,mae,3,0.8068801925588256,0.8433308012930363,[1.18843412 1.18053317 1.13354325 1.13708496 1.13461423]
58,mae,4,0.8374557911195476,0.8919385821561855,[1.44285798 1.40216708 1.36071801 1.38191986 1.35392737]
58,mae,5,0.8521827473149124,0.9158575036767715,[1.61880279 1.607306   1.53723812 1.58956289 1.53100896]
59,mse,2,0.7669769775793436,0.8043883609445238,[0.10261989 0.10179496 0.10024118 0.102175   0.10058069]
59,mse,3,0.8131838069212292,0.8644894593532717,[0.12311101 0.12164307 0.12126803 0.12219095 0.11993599]
59,mse,4,0.8405577773679946,0.8964320143940927,[0.14688015 0.14296913 0.14194083 0.14130306 0.13632512]
59,mse,5,0.8523531161149297,0.9153533518381644,[0.16302896 0.16002297 0.16253495 0.15523195 0.14794803]
59,mae,2,0.7372876287721353,0.7618172794333499,[0.89895391 0.89304304 0.88357091 0.86803675 0.85751605]
59,mae,3,0.8067765799988829,0.8436149063444937,[1.20646715 1.19082499 1.15065217 1.15634322 1.14481091]
59,mae,4,0.8373146679645493,0.8921453126564097,[1.46692801 1.43186307 1.38552594 1.39701295 1.38186693]
59,mae,5,0.8519296567317566,0.9159494557530922,[1.65170407 1.62026906 1.5587883  1.59173894 1.55888104]
60,mse,2,0.7671391785020981,0.8046298981157236,[0.10584021 0.10371995 0.10204506 0.10184407 0.10349274]
60,mse,3,0.8135740471338533,0.8645174278469199,[0.12709308 0.12519598 0.12452984 0.12452722 0.12583709]
60,mse,4,0.8409195782194903,0.8964282734519756,[0.14549685 0.1470449  0.14826703 0.1459651  0.13383985]
60,mse,5,0.8523269325490244,0.915240686400764,[0.16874862 0.16354895 0.16416621 0.16284275 0.15367913]
60,mae,2,0.737353715251835,0.7615380633737375,[0.91658115 0.91429567 0.87838793 0.87564588 0.87344408]
60,mae,3,0.8068658393549837,0.8436980631831874,[1.2164731  1.20212197 1.17193604 1.18253708 1.16336679]
60,mae,4,0.8372652189448921,0.8922028724132902,[1.47351289 1.45334601 1.40582085 1.42624903 1.39043903]
60,mae,5,0.8520291889126739,0.9159380738694636,[1.6843338  1.64088702 1.58612609 1.62547588 1.57579899]
61,mse,2,0.7664763368719035,0.8046798053769386,[0.106251   0.10398817 0.10491323 0.10351467 0.10405993]
61,mse,3,0.8137740773226529,0.8646093473952534,[0.12828922 0.12637401 0.12480688 0.12603402 0.12139511]
61,mse,4,0.8411043575483184,0.8965111150716345,[0.14942694 0.1477809  0.14699697 0.14681482 0.13900208]
61,mse,5,0.8522656423797607,0.9153636898471896,[0.16875982 0.17248011 0.16578293 0.15900493 0.159554  ]
61,mae,2,0.7370216768467136,0.7614635265135761,[0.92683816 0.9242239  0.89998388 0.90009689 0.89106417]
61,mae,3,0.8070639849012287,0.8439172305501919,[1.24259806 1.22362804 1.20008874 1.1974647  1.19019604]
61,mae,4,0.8378106754568486,0.892507073872953,[1.49924612 1.47245002 1.45044899 1.44940209 1.42089796]
61,mae,5,0.8522762086368567,0.916116068455982,[1.74229717 1.68074322 1.64090872 1.6638391  1.6372242 ]
62,mse,2,0.7668692986156888,0.8049268943253303,[0.10861301 0.10636091 0.10725808 0.10838795 0.10650301]
62,mse,3,0.8141392812598637,0.8645186834518022,[0.1308639  0.12982297 0.1279211  0.12697816 0.12209892]
62,mse,4,0.8409553996943234,0.8964887610883963,[0.1520679  0.14855218 0.14842319 0.14870191 0.1375339 ]
62,mse,5,0.8524711198080734,0.9153503015969104,[0.16921186 0.17038107 0.17165589 0.16440392 0.16769886]
62,mae,2,0.7372173061402819,0.7619533500124358,[0.94930196 0.95910716 0.91296101 0.91023803 0.91830301]
62,mae,3,0.8070674255230242,0.8440138005307829,[1.26269007 1.25427294 1.20980191 1.2223649  1.20955825]
62,mae,4,0.8380268417371053,0.8926093384606606,[1.52684593 1.49139595 1.46040606 1.47460771 1.44359899]
62,mae,5,0.8523747471152594,0.9162007714537108,[1.73861408 1.70628405 1.64412284 1.68977594 1.6395812 ]
63,mse,2,0.7664784362517754,0.8051751983441445,[0.11082077 0.10787511 0.10947323 0.10992265 0.10991001]
63,mse,3,0.814334858044727,0.8647491549232376,[0.13289332 0.13079977 0.13032508 0.12996507 0.12412691]
63,mse,4,0.8413483200465753,0.8967092473256354,[0.15210867 0.15056515 0.15163898 0.15118289 0.14332008]
63,mse,5,0.8527779890194992,0.9155687994710314,[0.173733   0.17111397 0.17351818 0.16722584 0.161268  ]
63,mae,2,0.7371494585881451,0.7623941559054811,[0.96289611 0.9593389  0.92455602 0.92300105 0.91569209]
63,mae,3,0.8073758724286939,0.8440908286535315,[1.27609181 1.26290011 1.22361708 1.23415303 1.22864413]
63,mae,4,0.8383028603340812,0.8927358859939829,[1.56393766 1.52534604 1.49407005 1.50576091 1.47537827]
63,mae,5,0.8527129672717031,0.9163102305199446,[1.76010871 1.72459197 1.67589521 1.70283699 1.65962887]
64,mse,2,0.7665790750281465,0.8050907859822765,[0.11072683 0.10974407 0.10917521 0.10976887 0.10970759]
64,mse,3,0.8145840585714705,0.8646547928147695,[0.13542485 0.13364506 0.13082695 0.13132596 0.12715411]
64,mse,4,0.8415866170955677,0.8968234468816547,[0.15660501 0.15439796 0.15446019 0.15237999 0.14081693]
64,mse,5,0.8528301529075343,0.9156191718720637,[0.1780591  0.17632985 0.17657399 0.17576313 0.16091394]
64,mae,2,0.7373623714716364,0.7625036146703319,[0.97673297 0.96948099 0.93724513 0.93816304 0.94680285]
64,mae,3,0.8076810340681695,0.8439782828531002,[1.30520082 1.27754378 1.24881387 1.26847625 1.2416358 ]
64,mae,4,0.8384112891999262,0.8926602972750244,[1.57421088 1.53015113 1.51210809 1.51205802 1.49602413]
64,mae,5,0.8528055030050247,0.9162706599351262,[1.79014897 1.74500585 1.69301796 1.72924209 1.68711114]
65,mse,2,0.7671755557287837,0.8054893375581098,[0.11261487 0.11351895 0.11253023 0.11144805 0.11189008]
65,mse,3,0.8145814324719242,0.8646272152143247,[0.13563609 0.13462591 0.13293505 0.13564897 0.12836289]
65,mse,4,0.8412868497050298,0.8967636865773722,[0.15921998 0.15902901 0.158427   0.15536475 0.14736485]
65,mse,5,0.8528379649826003,0.9156113375741076,[0.18274903 0.17498899 0.18252802 0.17156816 0.16396594]
65,mae,2,0.7385035850299441,0.7637261177645531,[0.98015594 0.98798013 0.95231485 0.951159   0.94547391]
65,mae,3,0.8076841294820675,0.8443462440588643,[1.32905698 1.29807591 1.26791406 1.27570796 1.25876617]
65,mae,4,0.8388694057353089,0.8927924238420868,[1.59193015 1.57070398 1.53111291 1.53947091 1.52233195]
65,mae,5,0.8532209549253341,0.9163657020773368,[1.8082571  1.772964   1.72157502 1.75658011 1.71419716]
66,mse,2,0.7668505331775126,0.8053276635334846,[0.11525178 0.11494899 0.1135509  0.11189818 0.114609  ]
66,mse,3,0.8145535760420743,0.8649401638783972,[0.13821077 0.13762188 0.14214993 0.13615417 0.12946081]
66,mse,4,0.8412246445852719,0.8969398456499104,[0.1582737  0.16049576 0.15949678 0.15764499 0.14851308]
66,mse,5,0.8529146351855863,0.9157580659134386,[0.18520498 0.1818881  0.18389511 0.17140079 0.17056704]
66,mae,2,0.7388211569450059,0.7636428539500588,[1.01089478 1.03399897 0.97667813 0.97096515 0.96670389]
66,mae,3,0.8076706489099441,0.8443821299277147,[1.34274626 1.32706594 1.29355073 1.29546237 1.29197097]
66,mae,4,0.8386592759647111,0.8930364047165888,[1.63316202 1.59646487 1.53996587 1.57477713 1.53030205]
66,mae,5,0.8532404847742011,0.916487079508778,[1.8329339  1.80721092 1.75458789 1.82199097 1.76270628]
67,mse,2,0.7671681311193115,0.8056549558311735,[0.1173861  0.11537981 0.11511183 0.11507273 0.11551595]
67,mse,3,0.8144781117673915,0.8649906647602588,[0.13893294 0.13928604 0.1408267  0.13745689 0.13441515]
67,mse,4,0.8412956296169909,0.8970120030564243,[0.16342402 0.16180921 0.16130996 0.15863991 0.15025306]
67,mse,5,0.8529211235512669,0.9158006214450444,[0.18549514 0.18387675 0.18336201 0.17802286 0.17124414]
67,mae,2,0.7389091831021551,0.7635788037724989,[1.01831603 1.01934505 0.98761392 0.98552394 0.98033404]
67,mae,3,0.8079162125388649,0.8443565067205006,[1.37297416 1.34419584 1.32009196 1.31350708 1.32515907]
67,mae,4,0.8388050242426844,0.8931582317339212,[1.65299702 1.61748481 1.59420228 1.6360898  1.56485915]
67,mae,5,0.8533372310134919,0.9166185112729708,[1.88216305 1.92293715 1.83531785 1.84678507 1.78306699]
68,mse,2,0.7671743598177856,0.8056707250204813,[0.11848378 0.11858892 0.11925197 0.11754489 0.11749411]
68,mse,3,0.8145102481477204,0.8648280514755923,[0.14255619 0.14124894 0.14139605 0.14093494 0.13293219]
68,mse,4,0.8413526361659855,0.8969475989861626,[0.1675148  0.16511798 0.1657021  0.15860415 0.15103698]
68,mse,5,0.8530769535549456,0.915653039538044,[0.18765593 0.18717217 0.187567   0.17523813 0.17117023]
68,mae,2,0.7388520129052752,0.7638402481194823,[1.04074502 1.02799606 1.01249385 1.00708771 0.99995804]
68,mae,3,0.8079625124115479,0.8444468728785097,[1.41180015 1.35275817 1.33946705 1.33397293 1.31995177]
68,mae,4,0.8389141447791169,0.8931512775032407,[1.66664696 1.63084412 1.59057903 1.605762   1.58697701]
68,mae,5,0.8534093582998936,0.9165473960494968,[1.91214371 1.88181496 1.82549191 1.84697485 1.78861094]
69,mse,2,0.7670806702571935,0.8055466046462195,[0.11934614 0.11999702 0.11830783 0.11770606 0.11661983]
69,mse,3,0.8143573689298199,0.8648140563894652,[0.14391708 0.14371991 0.13987303 0.14330006 0.13358688]
69,mse,4,0.8412944954906566,0.897019097213062,[0.17059994 0.17035389 0.16837621 0.15985823 0.15708995]
69,mse,5,0.8529209627414165,0.915686246440118,[0.18964982 0.18751693 0.18709493 0.17838001 0.17774487]
69,mae,2,0.7387795030391634,0.7635667012160822,[1.0515101  1.04726815 1.01628375 1.02164197 1.00459218]
69,mae,3,0.8079232068926689,0.8443795606424903,[1.42247701 1.40315604 1.35194898 1.35480428 1.35539913]
69,mae,4,0.8386494569411415,0.8930824729502709,[1.69424796 1.65076399 1.61974001 1.63573718 1.60239601]
69,mae,5,0.8533592749880988,0.9165318214845006,[1.92014003 1.87943506 1.83078599 1.86352396 1.81501484]
70,mse,2,0.7671029719542898,0.8055246818964804,[0.12088394 0.12095594 0.11987495 0.12070918 0.12006402]
70,mse,3,0.814389382458072,0.8650012268515169,[0.14645791 0.14488196 0.144521   0.15085602 0.13341904]
70,mse,4,0.8416031872791396,0.8970765359826857,[0.16851616 0.16983795 0.16932201 0.16352296 0.16153193]
70,mse,5,0.8529591471645542,0.9157298260056709,[0.19225907 0.19038892 0.19100308 0.17836118 0.18109298]
70,mae,2,0.7390222864047591,0.7636583996016777,[1.06558084 1.05335188 1.03522325 1.03080797 1.0219028 ]
70,mae,3,0.8079760296780283,0.8444960929862008,[1.41602993 1.39102507 1.369766   1.37041688 1.35424685]
70,mae,4,0.8387465979876791,0.8932025725791137,[1.71598697 1.6709168  1.63690495 1.66809797 1.63225412]
70,mae,5,0.8534140829485162,0.9165273475086042,[1.9470191  1.90717125 1.85295725 1.88878417 1.8405242 ]
71,mse,2,0.7667820475668435,0.8053668759581871,[0.122123   0.122015   0.12137985 0.12081218 0.11836386]
71,mse,3,0.8143430358976327,0.8649382998362874,[0.14754486 0.14570594 0.1445539  0.14635491 0.13831401]
71,mse,4,0.8416334132759289,0.8970754373399135,[0.17411494 0.17218804 0.16932178 0.16356969 0.15896606]
71,mse,5,0.8530855731436748,0.9157447518909224,[0.19695115 0.2079072  0.19215989 0.18489075 0.18125796]
71,mae,2,0.7388251158248331,0.7632603220931821,[1.06906891 1.09106135 1.05316019 1.05067801 1.0407927 ]
71,mae,3,0.8080953165351769,0.8443632841544728,[1.4453721  1.41220903 1.38335896 1.38384581 1.37956572]
71,mae,4,0.8387134381485168,0.8932257030696675,[1.75754499 1.70360923 1.67898703 1.67919087 1.66176486]
71,mae,5,0.8534455119943966,0.9166305036976846,[1.96691799 1.93109775 1.88181233 1.91691899 1.87906218]
72,mse,2,0.7669970298188753,0.8053460416774554,[0.124681   0.12315226 0.12346792 0.12523794 0.12089872]
72,mse,3,0.8143741752032142,0.8649536725095002,[0.15280604 0.14825511 0.1475327  0.14630985 0.14098692]
72,mse,4,0.8415923022915704,0.8971494450239985,[0.17713308 0.17373419 0.17104983 0.16311717 0.15995002]
72,mse,5,0.8531248567494287,0.9158214928844376,[0.19916701 0.1983521  0.19709706 0.18849397 0.18227601]
72,mae,2,0.7383165609547084,0.762934510587086,[1.08845997 1.0860889  1.05913901 1.05355906 1.05474615]
72,mae,3,0.8082381940653859,0.84434752148648,[1.4653759  1.42502117 1.42011189 1.4105401  1.403301  ]
72,mae,4,0.8387068719269319,0.8932855699691438,[1.76801419 1.72336316 1.68154597 1.70609164 1.66977406]
