n_estimators,criterion,max_depth,test_score,train_score,fit_time
72,mae,5,0.8534100426902823,0.916638560509022,[1.99903107 1.97187805 1.91132188 1.95784283 1.89015222]
73,mse,2,0.7668102599462839,0.8054639140448799,[0.12611413 0.12568402 0.12626505 0.12451291 0.12080503]
73,mse,3,0.8146721753557504,0.8651418889657124,[0.15080094 0.15002894 0.14848399 0.14881587 0.1419661 ]
73,mse,4,0.8419092245678922,0.8971464680368557,[0.17783403 0.17644811 0.17760491 0.16927218 0.16468883]
73,mse,5,0.8536413759530701,0.9158391518013383,[0.20135617 0.19751716 0.19741607 0.20311594 0.19652009]
73,mae,2,0.7379933233034246,0.7626772888648881,[1.11546612 1.11072373 1.06527996 1.07168007 1.0603931 ]
73,mae,3,0.8083558613271858,0.8444960824684167,[1.48950696 1.44639683 1.42154717 1.44222212 1.42009306]
73,mae,4,0.8387196339408923,0.8933264707677842,[1.79200506 1.76277399 1.71231723 1.72357821 1.708565  ]
73,mae,5,0.8537635892206843,0.9166739306125844,[2.01890016 2.00064492 1.93210101 1.98022771 1.91556573]
74,mse,2,0.7670453696353143,0.8057345159500686,[0.1286881  0.12772012 0.12632585 0.12745214 0.12304997]
74,mse,3,0.814639644441549,0.8653943716245628,[0.15237975 0.15225601 0.15302992 0.151577   0.14193583]
74,mse,4,0.841853012507095,0.8971768646111062,[0.17973518 0.17619085 0.17481709 0.1695869  0.16570282]
74,mse,5,0.8536132591448176,0.915854688027365,[0.20457888 0.2026422  0.20164418 0.19033909 0.18755817]
74,mae,2,0.7387662407539375,0.7636285366929132,[1.11877298 1.11853218 1.08262587 1.07819986 1.07195878]
74,mae,3,0.8082860781334974,0.8448083084829621,[1.50124383 1.46198106 1.43674803 1.44874382 1.43314791]
74,mae,4,0.8390374627231608,0.8935265307334171,[1.81367874 1.7732482  1.73667693 1.74772906 1.71939611]
74,mae,5,0.8538323825522898,0.9167992252425896,[2.04846716 2.011415   1.95127177 1.99446797 1.94614911]
75,mse,2,0.7674892624060534,0.8058850049322605,[0.13175225 0.12862206 0.12943673 0.12904096 0.12931895]
75,mse,3,0.8144996429646281,0.8654910265082864,[0.15629983 0.15741682 0.15593481 0.15451193 0.14415288]
75,mse,4,0.8418581178933898,0.8971951818806883,[0.17946172 0.18084788 0.17966199 0.17885089 0.1695292 ]
75,mse,5,0.8534569625578895,0.915826380562622,[0.20713496 0.2038269  0.20272207 0.19207907 0.19114113]
75,mae,2,0.7387015495677263,0.7636690666556886,[1.126616   1.12636209 1.10113215 1.09246731 1.08910275]
75,mae,3,0.8082953206069344,0.8447986781483963,[1.5235579  1.48559928 1.45866203 1.47723913 1.45545983]
75,mae,4,0.8392931789391301,0.8936476127298368,[1.83283615 1.78367162 1.75121307 1.76790714 1.74997187]
75,mae,5,0.8537980699283583,0.9168488810037262,[2.08668017 2.05922985 2.00325298 2.03910494 1.98823714]
76,mse,2,0.7675195069337194,0.8060896942587945,[0.13095713 0.1304698  0.13044596 0.12963295 0.12551498]
76,mse,3,0.8146495196440741,0.8655923637724483,[0.15752697 0.15579414 0.15575504 0.15216208 0.14716911]
76,mse,4,0.8420736870551006,0.8974048357720346,[0.18235421 0.18072486 0.17946601 0.17292309 0.16913199]
76,mse,5,0.8535847947210586,0.9160312836497476,[0.20872092 0.20679307 0.20720625 0.19369602 0.19339299]
76,mae,2,0.7394055792451268,0.7646654398223157,[1.15011501 1.13680792 1.10928202 1.12365723 1.11978483]
76,mae,3,0.8084416631679687,0.8449602918965342,[1.54649091 1.54826808 1.49908113 1.53604388 1.48625207]
76,mae,4,0.8393767808334724,0.8938244227327005,[1.86948395 1.83315778 1.78242302 1.81873202 1.78504395]
76,mae,5,0.8536791064892373,0.9170112422484618,[2.12652493 2.09158087 2.03741479 2.05599904 2.01821208]
77,mse,2,0.7676699501775429,0.8062237858714609,[0.13581371 0.131001   0.13067794 0.13144803 0.12685275]
77,mse,3,0.8147962879423858,0.8656109455560642,[0.15958619 0.15699601 0.15646315 0.15369487 0.14533019]
77,mse,4,0.8420686535725841,0.8974776487758918,[0.18793702 0.18455505 0.20309997 0.17246008 0.16891885]
77,mse,5,0.8535983103098836,0.9160433331606612,[0.21129918 0.21205783 0.20828199 0.19319201 0.19352508]
77,mae,2,0.7397978633229902,0.7649865477100279,[1.16049075 1.15411997 1.12762213 1.14005208 1.1173811 ]
77,mae,3,0.8086899047943114,0.8452739083091014,[1.56853318 1.51614809 1.50660205 1.50585914 1.52376699]
77,mae,4,0.8393920422009344,0.8938705873895868,[1.92015696 1.85913587 1.80940795 1.82722998 1.80746102]
77,mae,5,0.8537712093235863,0.917089726424324,[2.1537981  2.101372   2.06790686 2.09934688 2.06980586]
78,mse,2,0.7674991331647639,0.8060540027487388,[0.13670778 0.13232112 0.13303018 0.13216209 0.12836814]
78,mse,3,0.8146936676488652,0.8654074604890164,[0.16280293 0.16108918 0.16781116 0.15716887 0.15044713]
78,mse,4,0.8419358810393043,0.897390161130226,[0.19056082 0.18821216 0.18910003 0.17560482 0.17110801]
78,mse,5,0.8534478447720426,0.9159598695840746,[0.21408796 0.21105886 0.21011186 0.19668794 0.19938898]
78,mae,2,0.739419293313875,0.7645778399627876,[1.17512918 1.16747689 1.1446209  1.15156102 1.14223194]
78,mae,3,0.8087476271364924,0.8451601961515663,[1.59035492 1.55662489 1.5303123  1.53051209 1.5228548 ]
78,mae,4,0.8391643651136761,0.8936996738524432,[1.91171193 1.86922407 1.8374238  1.85042906 1.8323369 ]
78,mae,5,0.8536140812717832,0.916958427729736,[2.17727375 2.1502521  2.09047985 2.12921691 2.0883081 ]
79,mse,2,0.767265051510585,0.8058897985823663,[0.13782811 0.13661599 0.13429403 0.13343287 0.12833524]
79,mse,3,0.8147225786508955,0.8655502559056321,[0.16533303 0.16074872 0.16266584 0.15933299 0.15367198]
79,mse,4,0.8420417318034985,0.8973852250446596,[0.19237399 0.19306087 0.19149113 0.17709899 0.17740178]
79,mse,5,0.8533795787219066,0.9159387196665774,[0.21770597 0.21423626 0.2136209  0.20608807 0.20160794]
79,mae,2,0.7389233336845902,0.7642722834577643,[1.20521188 1.18746424 1.15184593 1.14973187 1.14902496]
79,mae,3,0.8085325455601904,0.8451799329264771,[1.62538505 1.55724406 1.55747795 1.54633617 1.53634   ]
79,mae,4,0.8390541673846705,0.8938210026160771,[1.95390797 1.88674498 1.85488582 1.86860633 1.85342813]
79,mae,5,0.8535121407616189,0.9170097953682712,[2.17424297 2.13663602 2.07966495 2.13376808 2.07416511]
80,mse,2,0.7671966532646264,0.8059547151591149,[0.14056492 0.13981795 0.13852215 0.135957   0.12895703]
80,mse,3,0.8147480609929527,0.8653631473261569,[0.1669693  0.16504121 0.16665697 0.15767026 0.15033889]
80,mse,4,0.8419020901840396,0.8972566744618342,[0.1917398  0.19117594 0.19188595 0.17956209 0.1751411 ]
80,mse,5,0.8531544076674449,0.9158064015945641,[0.21993709 0.21792817 0.21355391 0.20001101 0.20005727]
80,mae,2,0.7395740106517511,0.7648546990947211,[1.21269202 1.1930387  1.18135095 1.16460228 1.16138911]
80,mae,3,0.8085698604747982,0.8450894085857504,[1.63237715 1.56876397 1.55675793 1.56175375 1.56125212]
80,mae,4,0.8388687051295974,0.8936605403268203,[1.93842196 1.91036296 1.87694883 1.89415503 1.86471391]
80,mae,5,0.8534459757923522,0.9168520084517402,[2.22474408 2.18185401 2.12082076 2.16983819 2.12201405]
81,mse,2,0.7674374778139008,0.8059333683304158,[0.14107323 0.13652992 0.1362741  0.13988423 0.13299298]
81,mse,3,0.8147221835048792,0.8652871845648205,[0.1699841  0.16628623 0.16706896 0.16037607 0.15229583]
81,mse,4,0.8417994055511425,0.8971499048731074,[0.19799304 0.19255114 0.20938706 0.17850375 0.17868996]
81,mse,5,0.8530051432273466,0.9157350671010216,[0.22292399 0.22253895 0.21302676 0.20188189 0.20677471]
81,mae,2,0.7398428880513765,0.7653709378195812,[1.22262597 1.20651388 1.17967892 1.19586587 1.18295097]
81,mae,3,0.8085600216532276,0.845164820814667,[1.64311886 1.59936094 1.56740904 1.58509803 1.57017493]
81,mae,4,0.8389999803070731,0.8935800229891608,[1.98641324 1.93153691 1.90076303 1.91027379 1.89821887]
81,mae,5,0.8535237063948147,0.9167754419255384,[2.23222709 2.21013093 2.15174103 2.21026301 2.14013529]
82,mse,2,0.7675561778066072,0.8060723053778819,[0.14243698 0.13894105 0.13803482 0.139467   0.13225198]
82,mse,3,0.8147408334846101,0.8651933414626576,[0.17187715 0.1708231  0.17042089 0.16245079 0.15989614]
82,mse,4,0.8420016580895746,0.8971017414133357,[0.19772482 0.19614196 0.19666314 0.18283916 0.18695402]
82,mse,5,0.853152743311601,0.9157012932683896,[0.2266171  0.22294712 0.21760678 0.21171403 0.208534  ]
82,mae,2,0.7398584069667669,0.7654119242351022,[1.25689006 1.2295723  1.2145927  1.20758891 1.21325207]
82,mae,3,0.8086733162101684,0.8452762499047519,[1.66107297 1.62281799 1.59223604 1.6085887  1.59158611]
82,mae,4,0.8393003734282549,0.8936234516375692,[1.99759626 1.95337701 1.93164611 1.94189692 1.90770316]
82,mae,5,0.8538094338191591,0.9167401656195888,[2.2566371  2.22596598 2.17032313 2.213238   2.15505195]
83,mse,2,0.7674597788238942,0.8059276195872783,[0.14743114 0.14349389 0.14116216 0.14232278 0.13161612]
83,mse,3,0.8145021951792113,0.8651245146642215,[0.17033696 0.16998506 0.17112684 0.16387773 0.16103005]
83,mse,4,0.8419218639455057,0.8970768876427719,[0.20080328 0.19771981 0.19846702 0.18773794 0.18651009]
83,mse,5,0.8530759306218052,0.9156924379603548,[0.22710204 0.22662282 0.22056508 0.21460104 0.20774293]
83,mae,2,0.7398603968911978,0.7652476791060081,[1.25609875 1.2345767  1.21743202 1.2122848  1.20265198]
83,mae,3,0.8084728881605331,0.8452578968697468,[1.68385792 1.63987708 1.62351704 1.63375902 1.61554503]
83,mae,4,0.8391350963125163,0.8935375562476178,[2.05025196 1.98977828 1.93781877 1.96191597 1.93402433]
83,mae,5,0.8535773739561479,0.9167174326678754,[2.29608393 2.24963999 2.18585205 2.23221087 2.17782807]
84,mse,2,0.7673898204569007,0.8062148425775923,[0.14451194 0.14344597 0.14273787 0.14373398 0.13618422]
84,mse,3,0.8145922302602392,0.8651916353991653,[0.17491293 0.17416096 0.17083812 0.16304708 0.16168404]
84,mse,4,0.8420711879405385,0.8970670442524835,[0.20122004 0.2017498  0.19895911 0.18445396 0.18939686]
84,mse,5,0.8529177469226805,0.9156429622643631,[0.23090911 0.22897601 0.2198751  0.21331692 0.2141602 ]
84,mae,2,0.7391364249425795,0.7646754682868246,[1.28490615 1.24657297 1.23077917 1.22759509 1.22624922]
84,mae,3,0.8080464060612587,0.8451890564276315,[1.77567267 1.70609617 1.64105892 1.64583182 1.63479209]
84,mae,4,0.8390711443145629,0.8933921780449877,[2.04974365 2.01168799 1.96398687 1.98977399 1.96070194]
84,mae,5,0.8537333954486248,0.9166289126728228,[2.32286906 2.28586102 2.22362304 2.27252412 2.21587873]
85,mse,2,0.7674944749078088,0.8061399940315319,[0.14659882 0.14373302 0.14504409 0.14411688 0.13622093]
85,mse,3,0.8147732107691201,0.8651798197052909,[0.17532396 0.17494178 0.17527294 0.16705775 0.1649332 ]
85,mse,4,0.8422908745056192,0.8970648582487624,[0.204427   0.20492887 0.20525193 0.18846321 0.19076085]
85,mse,5,0.8530351439086082,0.9156050494240844,[0.23351502 0.22685814 0.22241092 0.21756601 0.21775699]
85,mae,2,0.7387613041026361,0.7644763935080603,[1.29063416 1.25999188 1.24619007 1.24494624 1.23477912]
85,mae,3,0.8080862378136869,0.8450127694574979,[1.74723506 1.68554902 1.6721251  1.66833711 1.65308619]
85,mae,4,0.8389817843561291,0.8932854404423877,[2.07481027 2.04291582 1.99146318 2.03643894 1.97842789]
85,mae,5,0.8538795294177381,0.9166043477730752,[2.34594893 2.31315207 2.25867915 2.33765411 2.27863979]
86,mse,2,0.7673156571573692,0.8062851811066276,[0.15034604 0.14772391 0.14720297 0.14615989 0.13518691]
86,mse,3,0.8147274795394652,0.8652161867849241,[0.181813   0.17855382 0.1773088  0.17246413 0.16304922]
86,mse,4,0.8422988641235406,0.8971103210394376,[0.21276808 0.20667529 0.20406008 0.19463396 0.19000196]
86,mse,5,0.8530676502448072,0.9156507759313988,[0.24068689 0.23479009 0.2291131  0.21552634 0.22796988]
86,mae,2,0.7383895098169552,0.7643869444069067,[1.31062818 1.27925467 1.26199293 1.27139306 1.26406074]
86,mae,3,0.8080929642805099,0.8449473708718702,[1.77350116 1.70863008 1.7112062  1.69978523 1.707304  ]
86,mae,4,0.8389978117061906,0.8933214348882237,[2.10732794 2.09323812 2.02678609 2.07579184 2.02123809]
86,mae,5,0.8538596164426621,0.916595960719272,[2.40372992 2.37340498 2.32736301 2.32691789 2.2797389 ]
87,mse,2,0.7673324676548059,0.8061649414256726,[0.15043378 0.14736724 0.14711499 0.14825511 0.14028382]
87,mse,3,0.8144568754922087,0.8652645760000055,[0.17972589 0.17866421 0.17599893 0.16711688 0.16852713]
87,mse,4,0.8422999801549944,0.8971172075971865,[0.20957804 0.20871305 0.20549679 0.19408798 0.19705391]
87,mse,5,0.8530611088055092,0.9156670245402794,[0.25837803 0.23745298 0.22660184 0.22250175 0.23943686]
87,mae,2,0.7382266933677674,0.7641409709213898,[1.33396506 1.29719687 1.2888031  1.28053689 1.27024198]
87,mae,3,0.8080505767811268,0.8448867766361534,[1.77496314 1.72699499 1.69844508 1.71722913 1.7090199 ]
87,mae,4,0.8387963211899396,0.8932651268214847,[2.12424302 2.10601211 2.04231381 2.08216786 2.04116988]
87,mae,5,0.8538928528413209,0.9165884562520586,[2.40863419 2.38257408 2.31161714 2.3772831  2.29919624]
88,mse,2,0.7675120861062534,0.8061615056156363,[0.15410709 0.150913   0.15091896 0.14875531 0.13831615]
88,mse,3,0.8142191000007977,0.8651967769994787,[0.18428326 0.1834929  0.18278503 0.17482519 0.16559792]
88,mse,4,0.8421747826876125,0.8971068100336488,[0.22740197 0.21693802 0.21006513 0.19721174 0.19344807]
88,mse,5,0.8529017027845652,0.9156513881093952,[0.2478478  0.24109316 0.23339224 0.22085214 0.23463178]
88,mae,2,0.7379633615206493,0.7638831461335245,[1.33603311 1.31231689 1.29665995 1.2909379  1.28252721]
88,mae,3,0.8079262990698229,0.8449196627162561,[1.78976488 1.75591397 1.72490788 1.7312603  1.74055195]
88,mae,4,0.8387468955745561,0.8932931762400573,[2.15457892 2.10197401 2.07419801 2.08144999 2.05184197]
88,mae,5,0.8538603400036713,0.9165791402901772,[2.42470717 2.38706398 2.33688688 2.39275408 2.33361912]
89,mse,2,0.7674438350541645,0.8060229076747953,[0.15419102 0.14959908 0.152596   0.15101695 0.1389842 ]
89,mse,3,0.8143341727964749,0.8651744311606648,[0.18551016 0.18371511 0.18380594 0.17567611 0.1671617 ]
89,mse,4,0.8422788440467224,0.897128145669568,[0.21357179 0.21225882 0.210639   0.19939184 0.19464612]
89,mse,5,0.8529827358531655,0.9156583456681598,[0.2497952  0.24746013 0.23319077 0.22312808 0.24862528]
89,mae,2,0.7380506412109108,0.7640039298674116,[1.34908605 1.3188262  1.30291581 1.31390381 1.2923789 ]
89,mae,3,0.8079493924642135,0.8448300051954787,[1.79620028 1.74705362 1.7332201  1.73915029 1.7345233 ]
89,mae,4,0.8389302621059874,0.8932545548676796,[2.16045499 2.11852098 2.08024597 2.11400342 2.07378793]
89,mae,5,0.8539225823768841,0.9165285039111334,[2.44468713 2.41302085 2.34600496 2.39827418 2.34028697]
90,mse,2,0.7672910829967876,0.8059611224323179,[0.15547705 0.15569901 0.15454292 0.15051603 0.14362097]
90,mse,3,0.8144338388347441,0.8652914985700093,[0.187253   0.18517303 0.18428898 0.17167306 0.17304897]
90,mse,4,0.8422843301718563,0.89723515564152,[0.21806383 0.21511698 0.21042991 0.197366   0.20292687]
90,mse,5,0.8530724829359212,0.9157918569468928,[0.25187087 0.24530315 0.23303914 0.22938514 0.24193621]
90,mae,2,0.7377718703838505,0.7639028651523934,[1.35948014 1.33019185 1.31768394 1.31565619 1.30807495]
90,mae,3,0.8079550770960351,0.8449929552990753,[1.82101202 1.78020096 1.74709296 1.7626369  1.74224424]
90,mae,4,0.8387922987514939,0.8934207077530042,[2.18029785 2.14501715 2.10196018 2.14102602 2.08827591]
90,mae,5,0.8538921598230708,0.916750894120116,[2.46918821 2.44755411 2.39616299 2.42428589 2.37384701]
91,mse,2,0.7671491910168583,0.8058112304358213,[0.16050816 0.15373492 0.15482283 0.15241194 0.14146304]
91,mse,3,0.8144430353740638,0.8651694699931932,[0.18850923 0.18753314 0.18614388 0.17881966 0.17196202]
91,mse,4,0.8422923144041302,0.8971469809792433,[0.22042608 0.21917796 0.21910405 0.21401501 0.20037079]
91,mse,5,0.853008833445006,0.9157633461006686,[0.26086903 0.25073385 0.23671293 0.22892427 0.24501705]
91,mae,2,0.7374788326044651,0.7637871400780917,[1.39016128 1.3480792  1.33796573 1.34424019 1.32853508]
91,mae,3,0.8079817172792187,0.8449230247322914,[1.84904981 1.81969881 1.77678823 1.78646517 1.80032396]
91,mae,4,0.838751486255808,0.8933318243549541,[2.28425503 2.18493295 2.12501812 2.15048504 2.12767005]
91,mae,5,0.8537516650355128,0.91670561805456,[2.51252294 2.4632709  2.40172005 2.44836116 2.40383101]
92,mse,2,0.7671228359465516,0.8057302509565061,[0.16050816 0.15635085 0.15671992 0.15620184 0.14625001]
92,mse,3,0.8146233763626018,0.8654046256587858,[0.19542694 0.1962862  0.18684793 0.17659116 0.17787004]
92,mse,4,0.8423818349082977,0.8971143679762712,[0.22366309 0.2195909  0.21446395 0.20977688 0.2051158 ]
92,mse,5,0.8531494144643128,0.9157467559809028,[0.25775409 0.24814987 0.24129009 0.23669028 0.25220466]
92,mae,2,0.7372548113458235,0.7636045345588549,[1.41314363 1.35864902 1.34521508 1.34629607 1.34649897]
92,mae,3,0.8081117553156556,0.844925044773445,[1.85896611 1.81150889 1.7974999  1.82624173 1.78717804]
92,mae,4,0.8389054446564534,0.8933685964504802,[2.2425108  2.19731498 2.14841032 2.18223691 2.14914417]
92,mae,5,0.8537892156423244,0.9167183799297184,[2.51914716 2.4941051  2.43313885 2.48982716 2.41877413]
93,mse,2,0.7669580437067369,0.8056414943599112,[0.16163301 0.16365314 0.16225886 0.15755892 0.15198708]
93,mse,3,0.814561994676463,0.8653062877820228,[0.20051718 0.1931479  0.19347787 0.17765689 0.17825508]
93,mse,4,0.8423818924858146,0.8969945999528524,[0.22646594 0.22499824 0.21873403 0.20511794 0.21434593]
93,mse,5,0.8531013790920505,0.915623661474154,[0.25935888 0.25379395 0.24179983 0.24204993 0.25521111]
93,mae,2,0.738001708951822,0.7641382605908793,[1.41119003 1.36630797 1.36606812 1.35713983 1.35560107]
93,mae,3,0.808037139083145,0.8448492709458264,[1.87906814 1.83252215 1.82731509 1.84302378 1.82131577]
93,mae,4,0.8390064801098542,0.8932212575161399,[2.26216578 2.23130918 2.19118094 2.2115941  2.17475581]
93,mae,5,0.8537038555575898,0.9165576214912392,[2.58349013 2.53334594 2.46927905 2.50378275 2.45822096]
94,mse,2,0.7669554888026366,0.805657259132265,[0.1650672  0.16146708 0.16082692 0.15710187 0.14896202]
94,mse,3,0.8147369724742782,0.865323135529084,[0.19574618 0.19208598 0.19235921 0.18285799 0.18746805]
94,mse,4,0.8426800936626012,0.8970633957934544,[0.23256588 0.22394514 0.21890426 0.21082091 0.23632097]
94,mse,5,0.8533239957434248,0.9156906379642162,[0.25909567 0.25702691 0.24458098 0.24159312 0.25242019]
94,mae,2,0.7379478440234153,0.7640262930814576,[1.43535423 1.38615417 1.40567088 1.40976501 1.37637806]
94,mae,3,0.8082577405132728,0.8449078513601841,[1.91397715 1.86934495 1.84970117 1.85528183 1.84206605]
94,mae,4,0.8392030705455589,0.8932369178518256,[2.30623126 2.26679707 2.21818089 2.2267921  2.20021701]
94,mae,5,0.8538223730828488,0.9165678114329012,[2.59191298 2.55097294 2.49053788 2.53111696 2.47730494]
95,mse,2,0.76682139107146,0.805511126213923,[0.16742134 0.16202784 0.16206503 0.16165185 0.15102601]
95,mse,3,0.8146699957917086,0.8652808895163571,[0.19638491 0.19555211 0.19543505 0.18450403 0.18298793]
95,mse,4,0.8424213559272886,0.8970394735771541,[0.23214293 0.22773004 0.2240293  0.2154851  0.21585989]
95,mse,5,0.8531536450547827,0.9157091363709814,[0.26311898 0.26371312 0.24999499 0.24510288 0.26500893]
95,mae,2,0.7377453203309201,0.7638236866470057,[1.45102215 1.40212989 1.38710308 1.39020705 1.37875009]
95,mae,3,0.8082981642790005,0.8448326480538304,[1.91811562 1.88647294 1.86129594 1.86850786 1.84170699]
95,mae,4,0.8391321529754867,0.8932020546416763,[2.30560613 2.29528689 2.23984623 2.25984406 2.22280717]
95,mae,5,0.8538239728519794,0.9165828104581676,[2.61970973 2.60665512 2.54855609 2.59222412 2.50447893]
96,mse,2,0.7670699455152574,0.8055189351871708,[0.17427897 0.16526103 0.16454792 0.15710306 0.15421796]
96,mse,3,0.8147021428680645,0.8653541864901637,[0.19941401 0.19862175 0.19899869 0.1832757  0.18629599]
96,mse,4,0.842355498761205,0.8970845986999312,[0.23198795 0.22978806 0.23675203 0.23652506 0.22909403]
96,mse,5,0.8532242807570409,0.9157681839793751,[0.27455997 0.26064491 0.24951005 0.24071503 0.25880814]
96,mae,2,0.7382438644453717,0.7640206710615866,[1.46615887 1.41429305 1.43256903 1.41629815 1.40559483]
96,mae,3,0.8084054410620503,0.8448938599803417,[1.94872403 1.90464115 1.88176703 1.89465094 1.8993721 ]
96,mae,4,0.8391380022148656,0.8931681755390152,[2.33716512 2.3424201  2.25959396 2.29477096 2.2659061 ]
96,mae,5,0.8538948883316577,0.9166190349205524,[2.64496112 2.62244511 2.55843186 2.59961009 2.56734324]
97,mse,2,0.766968735266249,0.8054498162481945,[0.17833018 0.17674804 0.17527509 0.16691709 0.15787959]
97,mse,3,0.8146392973595689,0.8652978609758822,[0.20249605 0.20396328 0.19940186 0.18778396 0.20403194]
97,mse,4,0.8422845767532712,0.8971374172874492,[0.26241684 0.2702682  0.23382998 0.24582505 0.23870015]
97,mse,5,0.8532643563524409,0.9158305854354832,[0.26900315 0.27090812 0.26533175 0.26538181 0.26217318]
97,mae,2,0.7379839768737403,0.7638441820470458,[1.46971607 1.42893696 1.422786   1.41746712 1.4151721 ]
97,mae,3,0.8084297947011914,0.8448023256616413,[1.96295786 1.91460681 1.89547586 1.89569616 1.88164783]
97,mae,4,0.8391540270633054,0.8930637082804965,[2.35818505 2.31703901 2.28032708 2.30265903 2.28962874]
97,mae,5,0.8538483351270564,0.9165801104014156,[2.67632699 2.64023614 2.56969213 2.61028695 2.5627799 ]
98,mse,2,0.7673677180408042,0.8054476552800027,[0.17186213 0.16566396 0.18386102 0.15825891 0.15239692]
98,mse,3,0.8147904731992647,0.8652927738719661,[0.20449615 0.19857311 0.20178699 0.18385291 0.18445802]
98,mse,4,0.8424475653944015,0.8971244454766196,[0.23749185 0.2343781  0.22464991 0.21414924 0.23312497]
98,mse,5,0.8533588240313754,0.9158271624867634,[0.26910901 0.26454091 0.251091   0.25083327 0.26255703]
98,mae,2,0.7378169334306809,0.7636208571993623,[1.48241305 1.49008727 1.45159888 1.44643998 1.4288919 ]
98,mae,3,0.8083758691333083,0.8447803414621958,[1.98232198 1.94179106 1.93513608 1.95199919 1.9102962 ]
98,mae,4,0.8392872912277378,0.8930297856180476,[2.38756299 2.34816003 2.29700685 2.33720398 2.28622198]
98,mae,5,0.8538842156981374,0.9165195190605059,[2.68774486 2.6636641  2.59858418 2.63209796 2.60320783]
99,mse,2,0.7672584006991124,0.8054092110583255,[0.17072797 0.17155385 0.16990709 0.1629262  0.16043115]
99,mse,3,0.8147242012618812,0.8652011900290564,[0.20701408 0.20371819 0.20434213 0.19112229 0.18916798]
99,mse,4,0.8425128374623441,0.8971156477153179,[0.24206781 0.24057102 0.25729609 0.22072911 0.23312283]
99,mse,5,0.8532735583766223,0.9158162893947929,[0.27573895 0.26904488 0.25066876 0.24994278 0.26857209]
99,mae,2,0.7379946307101264,0.7638144005022554,[1.52323103 1.45517111 1.45067978 1.45351028 1.44236684]
99,mae,3,0.8082930261362199,0.8447791015377313,[2.01157188 1.94979978 1.93263197 1.94331217 1.92600608]
99,mae,4,0.8392125540083437,0.8929974468600275,[2.40148997 2.36131597 2.31820798 2.34494972 2.30873013]
99,mae,5,0.8538096305362213,0.9165579658312188,[2.71680689 2.68926907 2.61470294 2.68148017 2.61820912]
